ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
1544 253.688006 -45.220245 1538.29 1660.41 17.791 0.01 1.294 0.014 0.921 0.048 1.812 0.018 2.8882 0.064378 -0.062040 -0.017192 254.5 "Gaia DR2 5964027046475817984" 253.68827321201 0.1025 -45.22103329119 0.0750 1635721458409799680 5964027046475817984 1098589734 2015.5 0.4412 0.1233 3.5786 -0.701 0.185 -2.124 0.132 0.0363 -0.3977 0.0253 -0.2902 -0.1602 -0.2124 -0.5092 -0.1880 0.4392 0.0557 168 9 168 0 -0.0930 160.66 0.000 0 31 0 2.5862 1.3958 0.0210 0.029 19 11 0.16055 0 21 0 186 2771 4.467 620.438 17.0816 0.0017 19 900.8 7.729 116.560 17.9648 0.0093 20 2891 14 206.448 16.1094 0.0053 1.368 0 1.8553 0.8831 0.9722 "" "" 0 "" "" "" NOT_AVAILABLE 340.89378659244 -1.03792426726 257.63725106600 -22.47932894065 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.68827749800 2.8639 -45.22102414600 2.0496
1545 253.605373 -45.035431 2018.16 127.949 17.791 0.01 1.173 0.013 1.03 0.042 1.696 0.021 0.9736 0.206920 -0.120704 0.168067 324.3 "Gaia DR2 5964125216575760128" 253.60554318700 0.0977 -45.03568075559 0.0759 1635721458409799680 5964125216575760128 58228655 2015.5 0.5581 0.1045 5.3395 1.902 0.186 -0.845 0.129 0.3103 -0.1703 -0.2870 -0.3227 -0.1807 -0.2733 -0.6712 -0.1623 0.3492 0.2390 186 0 186 0 0.1767 183.71 0.000 0 31 0 2.5622 1.4611 0.0205 0.154 21 12 0.17908 0 26 0 201 2629 2.815 933.866 17.1389 0.0012 21 962.4 9.014 106.772 17.8930 0.0102 22 2570 10.76 238.842 16.2372 0.0045 1.344 0 1.6558 0.7541 0.9017 "" "" 0 "" "" "" NOT_AVAILABLE 341.00105313983 -0.87587658776 257.55030655812 -22.30241120385 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.60553160100 2.8774 -45.03567711860 2.0001
1546 253.65535 -45.043056 1727.93 191.174 17.792 0.008 1.07 0.01 0.65 0.033 1.535 0.022 0.6399 0.181945 -0.085562 0.160571 331.9 "Gaia DR2 5964125079136775168" 253.65525661100 0.0979 -45.04323943614 0.0784 1635721458409799680 5964125079136775168 1690545643 2015.5 0.6680 0.1189 5.6195 -3.570 0.169 -3.028 0.131 0.1601 -0.2771 -0.1932 -0.3432 -0.2785 -0.2086 -0.6005 -0.1496 0.3961 -0.0572 206 0 205 1 0.8812 217.44 0.000 0 31 0 2.1750 1.4956 0.0224 0.058 24 12 0.15505 0 26 0 220 2371 2.303 1029.514 17.2511 0.0011 21 894 7.673 116.521 17.9730 0.0093 25 2236 13.13 170.318 16.3884 0.0064 1.320 0 1.5846 0.7219 0.8627 "" "" 0 "" "" "" NOT_AVAILABLE 341.01730743259 -0.90792351846 257.58898597388 -22.30565759716 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.65527836700 2.6246 -45.04322639740 2.0324
1547 253.775109 -45.223275 1032.47 1685.53 17.793 0.017 1.368 0.02 0.713 0.048 2.129 0.019 2.0567 0.019986 -0.000765 -0.019972 182.2 "Gaia DR2 5964026501033151232" 253.77526503988 0.1087 -45.22384645734 0.0830 1635721458409799680 5964026501033151232 1028452893 2015.5 0.9838 0.1275 7.7174 2.013 0.185 -2.138 0.139 0.3763 -0.3931 -0.2028 -0.4199 -0.3210 -0.1753 -0.6898 -0.3174 0.4220 0.0963 187 0 182 5 2.7184 232.43 0.305 2.5 31 0 2.4188 1.3963 0.0217 0.123 21 11 0.17405 0 23 0 200 3163 3.41 927.743 16.9380 0.0012 19 924.9 12.74 72.571 17.9361 0.0150 20 3610 21.33 169.257 15.8681 0.0064 1.434 0 2.0680 0.9981 1.0699 "" "" 0 "" "" "" NOT_AVAILABLE 340.93013370920 -1.08733747173 257.70344494310 -22.47473251670 100001 3634.00 3609.00 3878.50 2.4150 1.9927 2.8019 1.2477 1.0074 1.4200 200111 1.33 1.16 1.34 0.276 0.203 0.349 253.77525273600 2.8692 -45.22383725420 2.1561
1548 253.61259 -45.07332 1976.25 442.123 17.793 0.008 1.08 0.01 0.675 0.031 1.501 0.026 1.3369 0.173976 -0.115536 0.130074 318.4 "Gaia DR2 5964031341443272320" 253.61274756974 0.0938 -45.07368441426 0.0793 1635721458409799680 5964031341443272320 123587203 2015.5 0.4182 0.1133 3.6923 -3.395 0.179 -3.492 0.132 0.0709 -0.1485 -0.2267 -0.2339 -0.1806 -0.2167 -0.6001 -0.1386 0.3763 0.0157 210 0 208 2 1.3370 230.42 0.203 0.84 31 0 2.0103 1.4640 0.0223 0.061 24 12 0.16492 0 26 0 223 2334 2.378 981.424 17.2682 0.0011 20 903.3 8.97 100.693 17.9619 0.0108 24 2160 10.84 199.309 16.4258 0.0054 1.313 0 1.5360 0.6936 0.8424 "" "" 0 "" "" "" NOT_AVAILABLE 340.97474252284 -0.90377100469 257.56075241266 -22.33951650717 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.61276826600 2.7824 -45.07366938080 2.0452
1549 253.867858 -45.32264 493.855 2509.45 17.794 0.008 1.477 0.012 nan nan 2.007 0.016 2.3173 0.135163 0.063787 -0.119165 151.8 "Gaia DR2 5964013135087291136" 253.86707273826 1.3307 -45.32300400105 1.1839 1635721458409799680 5964013135087291136 898131647 2015.5 -1.3907 1.5084 -0.9219 -3.875 2.731 -1.558 1.691 -0.1269 -0.2950 -0.5544 0.0057 0.5253 -0.0957 -0.7297 -0.0134 -0.2356 0.0598 132 0 131 1 5.2919 229.06 4.309 6.6 31 0 0.0238 1.3938 0.2212 0.010 15 8 2.5328 0 17 0 148 150.4 1.276 117.848 20.2453 0.0092 11 68.75 9.273 7.414 20.7582 0.1464 14 209.8 11.52 18.205 18.9574 0.0596 1.852 0 1.8008 0.5129 1.2878 "" "" 0 "" "" "" NOT_AVAILABLE 340.89352436627 -1.19988350004 257.78575973935 -22.56542185452 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.86709646900 42.3513 -45.32299729230 26.2347
1550 253.864669 -45.073147 512.373 440.689 17.795 0.009 1.324 0.011 1.084 0.05 1.627 0.018 2.3724 0.144797 0.061767 0.130963 25.3 "Gaia DR2 5964111090396139008" 253.86381324259 0.0950 -45.07287888369 0.0806 1635721458409799680 5964111090396139008 1292207491 2015.5 1.0058 0.1066 9.4381 -4.130 0.180 -7.501 0.140 0.2019 -0.2020 -0.3070 -0.2569 -0.2473 -0.1660 -0.5487 -0.1545 0.2892 0.0253 193 0 193 0 2.8309 247.61 0.247 1.2 31 0 1.9652 1.4381 0.0203 0.033 22 11 0.16798 0 24 0 211 2400 2.695 890.442 17.2380 0.0012 21 871.8 10.36 84.164 18.0003 0.0129 22 2414 11.05 218.561 16.3051 0.0050 1.369 0 1.6952 0.7623 0.9329 "" "" 0 "" "" "" NOT_AVAILABLE 341.08686628098 -1.04113504289 257.75092732185 -22.31736669629 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.86383842300 2.7948 -45.07284658960 2.1708
1551 253.875738 -45.08442 448.095 534.16 17.796 0.008 1.238 0.011 0.645 0.035 1.684 0.015 2.3922 0.138417 0.069559 0.119670 30.2 "Gaia DR2 5964110922924421888" 253.87486705551 0.1015 -45.08416283227 0.0798 1635721458409799680 5964110922924421888 155374224 2015.5 0.3784 0.0998 3.7925 -1.968 0.211 -3.343 0.149 0.3282 -0.1756 -0.2895 -0.2558 -0.2428 -0.1883 -0.5588 -0.1549 0.2040 0.2770 165 0 163 2 2.0729 197.01 0.133 0.34 31 0 2.3036 1.4343 0.0202 0.099 19 11 0.20229 0 22 0 181 2462 2.923 842.032 17.2104 0.0013 18 874.8 10.84 80.739 17.9966 0.0134 19 2442 13.99 174.604 16.2925 0.0062 1.348 0 1.7041 0.7862 0.9178 "" "" 0 "" "" "" NOT_AVAILABLE 341.08297794853 -1.05429328593 257.76076198527 -22.32763733501 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.87487905600 3.2710 -45.08414843700 2.3057
1552 253.638871 -45.182366 1823.63 1346.32 17.796 0.01 1.637 0.015 nan nan 2.122 0.019 2.6017 0.098900 -0.096710 0.020698 282.1 "Gaia DR2 5964027424432989440" 253.63914277782 0.1163 -45.18309444941 0.0695 1635721458409799680 5964027424432989440 1066817665 2015.5 0.3629 0.1387 2.6172 -1.957 0.179 -7.890 0.121 0.2898 -0.6430 0.1585 -0.4276 -0.2932 -0.0987 -0.6648 -0.4292 0.4744 0.0128 173 0 173 0 0.3999 174.75 0.000 0 31 0 3.2567 1.4135 0.0188 0.093 20 10 0.17656 0 22 0 188 3364 3.071 1095.155 16.8713 0.0010 20 928.1 10.57 87.822 17.9324 0.0124 19 3877 17.09 226.795 15.7908 0.0048 1.428 0 2.1416 1.0610 1.0805 "" "" 0 "" "" "" NOT_AVAILABLE 340.90147791230 -0.98714430338 257.59509641854 -22.44586035303 100001 3583.67 3546.33 3800.93 2.4630 2.2430 2.7220 1.2420 1.1194 1.3754 "" "" "" "" "" "" "" 253.63915473000 2.7842 -45.18306047870 1.8805
1553 253.694905 -45.13196 1498.23 928.362 17.797 0.008 1.125 0.011 0.506 0.029 1.584 0.018 1.4993 0.091702 -0.057473 0.071457 321.2 "Gaia DR2 5964027841063163136" 253.69488260595 0.1193 -45.13238877744 0.0947 1635721458409799680 5964027841063163136 623443579 2015.5 0.3802 0.1227 3.0982 -1.271 0.228 -2.888 0.168 0.2923 -0.0293 -0.5085 -0.3123 -0.0040 -0.2963 -0.6123 -0.2060 0.0476 0.1175 149 0 147 2 0.0567 142.29 0.000 0 31 0 2.1348 1.4258 0.0247 0.079 17 11 0.22317 0 21 0 165 2409 2.678 899.504 17.2339 0.0012 20 912.6 12.8 71.322 17.9507 0.0152 19 2317 15.21 152.284 16.3497 0.0071 1.341 0 1.6010 0.7168 0.8842 "" "" 0 "" "" "" NOT_AVAILABLE 340.96562860127 -0.98577167612 257.63066530426 -22.39077103946 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.69489036600 3.5404 -45.13237634170 2.6052
1554 253.625346 -45.072761 1902.17 437.491 17.8 0.006 1.095 0.009 0.69 0.035 1.517 0.021 1.2253 0.168622 -0.106574 0.130673 320.8 "Gaia DR2 5964124971730449408" 253.62543921009 0.0955 -45.07310262367 0.0887 1635721458409799680 5964124971730449408 570634265 2015.5 0.2637 0.1155 2.2826 -0.999 0.180 -1.991 0.146 -0.0617 -0.1241 -0.4244 -0.0306 -0.2578 0.0494 -0.7490 -0.1643 0.3908 -0.2000 219 0 218 1 -0.1070 210.14 0.000 0 31 0 2.1817 1.5059 0.0217 0.013 25 12 0.17563 0 27 0 234 2332 3.059 762.477 17.2690 0.0014 22 927.8 9.758 95.082 17.9327 0.0114 26 2189 13.36 163.849 16.4114 0.0066 1.336 0 1.5213 0.6637 0.8577 "" "" 0 "" "" "" NOT_AVAILABLE 340.98084079075 -0.91036581040 257.57029464085 -22.33785196573 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.62544530300 2.7912 -45.07309405240 2.2718
1555 253.856925 -45.059467 557.347 327.255 17.803 0.009 1.147 0.013 0.757 0.043 1.682 0.019 2.5562 0.155223 0.056277 0.144662 21.3 "Gaia DR2 5964111094723754752" 253.85602104126 0.1013 -45.05918524335 0.0835 1635721458409799680 5964111094723754752 901281653 2015.5 0.5872 0.1046 5.6144 -0.120 0.211 -6.942 0.155 -0.0778 -0.2949 -0.4982 0.0926 -0.0501 0.1559 -0.6566 0.0978 0.0798 -0.2896 167 0 166 1 -0.0574 159.31 0.000 0 31 0 2.4477 1.4452 0.0213 -0.000 19 10 0.2068 0 21 0 185 2481 2.494 994.763 17.2019 0.0011 18 929.2 12.93 71.846 17.9312 0.0151 19 2460 23.75 103.594 16.2846 0.0105 1.366 0 1.6466 0.7293 0.9173 "" "" 0 "" "" "" NOT_AVAILABLE 341.09407431612 -1.02825613838 257.74325188269 -22.30442903319 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.85602177000 3.2721 -45.05915535250 2.3974
1556 253.774348 -45.074705 1036.89 453.608 17.806 0.008 1.235 0.011 0.668 0.037 1.66 0.02 1.2409 0.129168 -0.001766 0.129156 359.2 "Gaia DR2 5964121535766044928" 253.77385006566 0.1085 -45.07471862554 0.0822 1635721458409799680 5964121535766044928 7683073 2015.5 0.6612 0.1334 4.9580 -1.621 0.175 -2.122 0.133 0.1257 -0.3781 -0.2671 -0.3570 -0.0154 -0.2613 -0.5963 -0.2410 0.3927 0.0185 193 0 193 0 2.0894 230.73 0.064 0.086 31 0 2.1909 1.4601 0.0235 0.062 22 10 0.16536 0 24 0 210 2343 2.618 895.289 17.2638 0.0012 24 864.4 8.816 98.047 18.0096 0.0111 23 2340 13.64 171.513 16.3389 0.0063 1.367 0 1.6707 0.7458 0.9249 "" "" 0 "" "" "" NOT_AVAILABLE 341.04553053590 -0.99284901102 257.68298241970 -22.32680618707 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.77385995000 2.7198 -45.07470949090 2.0645
1557 253.829016 -45.33401 719.417 2603.73 17.807 0.01 1.382 0.014 0.687 0.044 1.93 0.02 3.6827 0.136315 0.037516 -0.131051 164.0 "Gaia DR2 5964012374870971392" 253.82971893210 0.1055 -45.33491319277 0.0945 1635721458409799680 5964012374870971392 155902037 2015.5 0.6894 0.1359 5.0740 -2.041 0.196 -2.879 0.152 0.0187 -0.1712 -0.2528 -0.2390 -0.1866 -0.2018 -0.6403 -0.3234 0.4142 -0.0313 203 9 201 2 4.4645 297.46 0.394 3.8 31 0 1.9012 1.4052 0.0229 -0.032 23 11 0.17574 0 25 0 213 2782 3.01 924.007 17.0777 0.0012 21 832.6 9.179 90.704 18.0503 0.0120 24 2953 19.09 154.641 16.0864 0.0070 1.361 0 1.9639 0.9726 0.9913 "" "" 0 "" "" "" NOT_AVAILABLE 340.86776459002 -1.18691456959 257.75907043435 -22.58039218636 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.82973143000 3.0433 -45.33490079680 2.3545
1558 253.675534 -45.023979 1610.72 32.992 17.809 0.009 1.201 0.011 0.709 0.035 1.832 0.017 0.6662 0.193411 -0.071405 0.179748 338.3 "Gaia DR2 5964125491453642240" 253.67532601972 0.0871 -45.02408271900 0.0743 1635721458409799680 5964125491453642240 1560809828 2015.5 0.6166 0.1054 5.8523 3.471 0.161 -3.293 0.125 0.0926 -0.1578 -0.3164 -0.2207 -0.2058 -0.1605 -0.6272 -0.1453 0.3441 -0.0349 226 0 225 1 1.2552 246.67 0.000 0 31 0 2.2420 1.4335 0.0200 0.038 26 12 0.15018 0 28 0 242 2396 2.154 1111.942 17.2399 0.0010 24 905 8.217 110.129 17.9598 0.0099 27 2494 22.63 110.190 16.2697 0.0099 1.419 0 1.6901 0.7199 0.9702 "" "" 0 "" "" "" NOT_AVAILABLE 341.04112336905 -0.90688564789 257.60169889532 -22.28492653347 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.67530487300 2.5046 -45.02406853900 1.9381
1559 253.94249 -45.047656 60.454 229.318 17.809 0.015 1.269 0.019 0.623 0.039 1.931 0.023 2.7863 0.194519 0.116776 0.155566 36.9 "Gaia DR2 5964111335241279488" 253.94163606464 0.6801 -45.04818904200 0.5664 1635721458409799680 5964111335241279488 455271765 2015.5 -0.0750 0.7000 -0.1071 -2.582 1.588 -8.058 1.070 0.3890 0.0734 -0.3650 -0.2650 -0.2304 -0.2586 -0.6709 -0.1714 0.2578 0.4228 159 0 157 2 2.0539 189.92 1.713 2 31 0 0.0588 1.4479 0.1286 0.155 18 11 1.5226 0 20 0 167 192 1.196 160.593 19.9801 0.0068 15 58.26 7.808 7.462 20.9379 0.1455 17 295.3 9.833 30.035 18.5862 0.0361 1.842 0 2.3518 0.9578 1.3939 "" "" 0 "" "" "" NOT_AVAILABLE 341.14058298796 -1.06846411681 257.80673773695 -22.28629993485 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.94165179700 24.6241 -45.04815434650 16.5940
1560 253.795279 -45.333608 915.337 2600.4 17.81 0.01 1.439 0.014 0.771 0.054 2.068 0.018 3.0028 0.130113 0.012502 -0.129511 174.5 "Gaia DR2 5964012619691224960" 253.79413582399 18.2304 -45.33338455092 8.3566 1635721458409799680 5964012619691224960 1236266827 2015.5 "" "" "" "" "" "" "" 0.9540 "" "" "" "" "" "" "" "" "" 54 0 54 0 2.8805 82.46 0.000 0 3 0 0.0162 "" "" 0.353 6 4 1136.9 0 11 0 72 86.1 1.524 56.494 20.8509 0.0192 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.85324220286 -1.16648858907 257.73197693885 -22.58187888332 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.79413582400 18.2304 -45.33338455090 8.3566
1561 253.608879 -45.32411 1997.8 2521.64 17.81 0.007 1.63 0.012 0.763 0.055 2.334 0.018 3.7795 0.168177 -0.118340 -0.119496 224.7 "Gaia DR2 5964019212455325824" 253.60804100369 0.2331 -45.32324728867 0.1809 1635721458409799680 5964019212455325824 1572649350 2015.5 0.3857 0.2772 1.3912 -0.814 0.404 -1.996 0.299 0.2958 -0.2007 -0.2559 -0.4399 -0.1931 -0.3455 -0.6457 -0.2795 0.3896 0.1353 214 0 212 2 1.0389 228.16 0.399 0.7 31 0 0.4024 1.2876 0.0498 0.111 24 12 0.38519 0 27 0 236 709.7 1.551 457.564 18.5606 0.0024 24 136.5 9.035 15.113 20.0132 0.0718 26 855.2 8.789 97.307 17.4317 0.0112 1.397 0 2.5815 1.4526 1.1289 "" "" 0 "" "" "" NOT_AVAILABLE 340.77880596453 -1.05840855256 257.58998973236 -22.58763464400 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.60804598700 6.2693 -45.32323869470 4.6423
1562 253.869675 -45.163292 483.305 1188.16 17.812 0.011 1.594 0.015 nan nan 2.192 0.019 0.8967 0.077057 0.065550 0.040508 58.3 "Gaia DR2 5964109033138747776" 253.86931828548 0.1078 -45.16332917249 0.0873 1635721458409799680 5964109033138747776 586321114 2015.5 0.3912 0.1236 3.1658 -0.975 0.214 -1.743 0.154 0.2278 -0.2380 -0.2351 -0.3054 -0.1269 -0.2483 -0.5240 -0.2835 0.2178 0.1861 157 0 157 0 6.0540 282.86 0.465 5.7 31 0 1.9483 1.3411 0.0236 0.049 18 11 0.20163 0 20 0 171 3372 3.555 948.719 16.8685 0.0011 4 923.4 23.16 39.869 17.9379 0.0272 3 5042 38.27 131.746 15.5053 0.0082 1.769 0 2.4326 1.0695 1.3632 "" "" 0 "" "" "" NOT_AVAILABLE 341.01886838405 -1.10092004858 257.76678746491 -22.40670432254 102001 3606.00 3431.00 4104.71 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.86932423700 3.3231 -45.16332166660 2.3869
1563 253.613199 -45.061038 1972.71 340.28 17.813 0.009 1.268 0.014 0.837 0.047 1.741 0.019 1.2013 0.183094 -0.115149 0.142352 321.0 "Gaia DR2 5964125182203031680" 253.61333123714 0.5472 -45.06140638881 0.4424 1635721458409799680 5964125182203031680 512109841 2015.5 -8.2731 0.7010 -11.8013 2.714 0.932 -10.420 0.751 0.0925 -0.3613 -0.2597 -0.2427 -0.2492 -0.0549 -0.6718 -0.1697 0.4331 -0.1338 208 0 207 1 62.4332 5842.91 3.617 2.4e+02 31 0 0.0705 1.3779 0.1073 0.075 24 12 0.85232 0 26 0 176 1828 6.805 268.661 17.5333 0.0040 23 896.3 9.795 91.507 17.9702 0.0119 23 2516 29.64 84.896 16.2601 0.0128 1.866 0 1.7101 0.4370 1.2732 "" "" 0 "" "" "" NOT_AVAILABLE 340.98453894643 -0.89635658583 257.55958437788 -22.32727916526 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.61331469400 14.4549 -45.06136152480 11.6499
1564 253.634203 -45.210056 1850.74 1575.92 17.815 0.01 1.377 0.014 0.937 0.052 1.793 0.022 1.8845 0.100249 -0.100020 -0.006783 266.1 "Gaia DR2 5964025916904487936" 253.63437903060 0.7039 -45.21057036432 0.3584 1635721458409799680 5964025916904487936 1417471526 2015.5 0.5119 0.7747 0.6607 -3.951 1.232 -2.381 0.652 0.1968 -0.6790 0.4237 -0.2202 -0.2531 -0.0155 -0.6177 -0.4134 0.4194 0.1361 158 0 158 0 2.8330 207.28 1.118 1.4 31 0 0.1069 1.4684 0.1044 0.084 18 9 1.1806 0 20 0 174 318 1.473 215.873 19.4321 0.0050 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.87801627960 -1.00183825434 257.59509605828 -22.47354057311 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.63440317500 19.1089 -45.21056011460 10.1070
1565 253.924706 -45.297068 163.728 2297.41 17.816 0.009 1.318 0.013 0.69 0.041 1.843 0.016 1.8129 0.140481 0.104689 -0.093675 131.8 "Gaia DR2 5964013409972718336" 253.92517883646 0.0862 -45.29745305903 0.0731 1635721458409799680 5964013409972718336 557009433 2015.5 0.4734 0.0966 4.8987 -2.049 0.166 -3.462 0.128 0.0566 -0.1472 -0.4153 -0.1561 -0.1085 -0.1177 -0.6202 -0.1613 0.1605 -0.0822 210 0 208 2 1.0465 224.11 0.113 0.3 31 0 2.5443 1.4124 0.0176 -0.032 24 12 0.15636 0 26 0 224 2664 2.8 951.422 17.1244 0.0011 24 814.7 11.63 70.077 18.0739 0.0155 24 2751 12.63 217.818 16.1632 0.0050 1.338 0 1.9106 0.9494 0.9612 "" "" 0 "" "" "" NOT_AVAILABLE 340.93906524634 -1.21568472568 257.82638471130 -22.53517189813 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.92519137800 2.5692 -45.29743815460 1.9834
1566 253.83789 -45.080718 667.886 503.469 17.816 0.011 1.229 0.014 0.774 0.036 1.565 0.019 1.5786 0.130967 0.043747 0.123444 19.5 "Gaia DR2 5964122708300371712" 253.83830525932 0.2600 -45.08041372136 0.2053 1635721458409799680 5964122708300371712 718704158 2015.5 1.3558 0.2843 4.7684 -1.297 0.457 -3.870 0.344 0.2484 -0.2362 -0.3324 -0.3680 -0.1031 -0.2997 -0.5428 -0.1970 0.2723 0.0619 184 0 183 1 1.9946 217.58 0.608 1.2 31 0 0.3195 1.3374 0.0563 0.033 21 11 0.43018 0 23 0 200 567 1.573 360.504 18.8044 0.0030 13 222.6 27.96 7.963 19.4824 0.1363 11 671.5 15.14 44.358 17.6944 0.0245 1.577 0 1.7880 0.6780 1.1100 "" "" 0 "" "" "" NOT_AVAILABLE 341.06969149399 -1.03184229360 257.73256934166 -22.32700173827 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.83831316700 7.0869 -45.08039706050 5.3390
1567 253.830114 -45.176037 713.042 1293.84 17.82 0.01 1.343 0.014 0.78 0.046 1.886 0.017 0.9491 0.046773 0.037759 0.027603 53.8 "Gaia DR2 5964108788293330560" 253.82991581006 0.0908 -45.17625906753 0.0734 1635721458409799680 5964108788293330560 232393959 2015.5 0.5283 0.1006 5.2511 -1.793 0.174 1.426 0.122 0.2812 -0.1934 -0.3353 -0.3404 -0.1025 -0.2847 -0.6407 -0.2858 0.2679 0.1807 183 0 182 1 0.0790 177.82 0.000 0 31 0 2.8544 1.4157 0.0192 0.077 22 12 0.16839 0 24 0 198 2888 2.72 1061.663 17.0369 0.0010 22 895.4 10.19 87.878 17.9713 0.0124 24 3045 12.85 236.843 16.0531 0.0046 1.364 0 1.9182 0.9344 0.9838 "" "" 0 "" "" "" NOT_AVAILABLE 340.99136139136 -1.08741079131 257.73862813611 -22.42286609308 100001 3855.11 3783.00 4145.06 "" "" "" "" "" "" "" "" "" "" "" "" "" 253.82992676000 2.6989 -45.17626520810 1.8910
1568 253.891171 -45.075768 358.473 462.422 17.82 0.017 1.513 0.021 nan nan 1.879 0.022 2.4144 0.151148 0.080405 0.127987 32.1 "Gaia DR2 5964111060349005696" 253.89021130314 0.5250 -45.07583087207 0.4077 1635721458409799680 5964111060349005696 874298794 2015.5 1.4466 0.5391 2.6832 -1.797 1.179 -7.572 0.781 0.1818 -0.2301 -0.1888 -0.0627 -0.2484 -0.0069 -0.6051 0.0092 0.3290 0.2493 139 0 139 0 1.6401 161.92 0.674 0.4 31 0 0.1048 1.4310 0.0989 0.027 16 11 1.0646 0 17 0 148 258.3 1.309 197.390 19.6579 0.0055 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 341.09626602087 -1.05750309767 257.77131568668 -22.31807157582 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 253.89022226200 18.2846 -45.07579827010 12.1157
1569 253.928883 -45.301611 139.471 2335.08 17.821 0.009 2.039 0.015 nan nan 2.583 0.015 1.7253 0.145689 0.107614 -0.098207 132.4 "Gaia DR2 5964013409972713728" 253.92934867021 0.0688 -45.30197991915 0.0575 1635721458409799680 5964013409972713728 1517246861 2015.5 0.4397 0.0764 5.7556 -3.156 0.137 -7.498 0.102 0.1750 -0.0926 -0.3504 -0.2698 -0.1433 -0.2427 -0.5805 -0.2212 0.1943 0.1444 192 0 192 0 1.8542 224.45 0.175 1.2 31 0 4.0967 1.3380 0.0143 0.023 22 12 0.1337 0 24 0 208 4354 3.417 1274.157 16.5912 0.0009 23 925.1 13.01 71.129 17.9360 0.0153 21 5374 16.4 327.687 15.4362 0.0033 1.447 0 2.4997 1.3447 1.1550 "" "" 0 "" "" "" NOT_AVAILABLE 340.93737682346 -1.22080778951 257.83012200853 -22.53931674756 100001 3934.05 3343.25 4475.18 2.6833 2.5149 2.8170 1.3457 1.2630 1.4130 "" "" "" "" "" "" "" 253.92936799000 2.1291 -45.30194763690 1.5793
