ID alpha delta x y v ev bv ebv ub eub vi evi d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
416 250.172043 -43.388488 446.517 1252.13 16.239 0.003 2.519 0.015 "" "" 3.01 0.003 3.4829 0.067584 0.062660 -0.025324 112.0 "Gaia DR2 5967635544878259968" 250.17318187495 0.0619 -43.38804448615 0.0495 1635721458409799680 5967635544878259968 1144571433 2015.5 0.1773 0.0647 2.7398 -4.825 0.123 -4.988 0.080 0.1605 -0.0403 -0.4303 -0.2325 -0.2227 -0.1909 -0.7395 -0.2003 0.3541 -0.0382 278 0 278 0 18.4633 970.04 0.390 26 31 0 5.3841 1.2583 0.0108 0.107 32 12 0.11973 0 36 0 294 2.689e+04 12.18 2207.314 14.6144 0.0005 35 3873 16.13 240.139 16.3813 0.0045 32 3.776e+04 93.28 404.827 13.3193 0.0027 1.548 1 3.0620 1.7669 1.2951 -36.04 4.87 9 5000.0 3.0 0.0 NOT_AVAILABLE 340.66854925642 2.06594065201 254.69142759716 -20.99676431083 100002 4349.77 3717.06 4912.05 2.2007 2.0774 2.5068 1.0980 1.0609 1.2581 "" "" "" "" "" "" "" 250.17321045900 1.9011 -43.38802300810 1.2456
417 250.138969 -43.297821 664.148 439.418 16.247 0.003 1.422 0.007 "" "" 1.83 0.003 0.9997 0.075140 0.037621 0.065043 30.0 "Gaia DR2 5967638087499036160" 250.13865015449 0.0456 -43.29769783257 0.0355 1635721458409799680 5967638087499036160 30124434 2015.5 2.2723 0.0477 47.6785 -7.064 0.083 -15.742 0.058 0.1925 -0.1547 -0.4469 -0.2644 -0.2848 -0.1204 -0.7759 -0.1912 0.4197 -0.1430 294 0 294 0 2.2121 344.76 0.000 0 31 0 13.4793 1.4056 0.0079 0.119 34 12 0.08558 0 36 0 305 1.158e+04 4.469 2591.773 15.5288 0.0004 31 3555 12.87 276.164 16.4742 0.0039 32 1.201e+04 13.3 903.150 14.5631 0.0012 1.344 0 1.9112 0.9455 0.9657 "" "" 0 "" "" "" NOT_AVAILABLE 340.71966269452 2.14458001009 254.65082979048 -20.91099829358 100001 3895.04 3808.37 4078.00 1.8145 1.5399 1.9271 0.8950 0.7660 0.9600 200111 0.87 0.80 0.91 0.158 0.151 0.166 250.13869194200 1.2933 -43.29763005580 0.8999
418 250.131144 -43.301327 715.642 470.844 16.248 0.003 1.17 0.006 "" "" 1.616 0.004 0.9110 0.069288 0.031918 0.061498 27.4 "Gaia DR2 5967638048823823744" 250.13081661800 0.0474 -43.30124577904 0.0365 1635721458409799680 5967638048823823744 164828366 2015.5 0.4634 0.0481 9.6403 -2.558 0.091 -6.996 0.060 0.2134 -0.1232 -0.4399 -0.2654 -0.2544 -0.1491 -0.7669 -0.1959 0.3807 -0.0837 272 0 272 0 -0.5556 253.72 0.000 0 31 0 12.0241 1.4358 0.0086 0.129 31 12 0.09239 0 34 0 289 1.031e+04 35.51 290.347 15.6552 0.0037 30 3631 42.2 86.044 16.4513 0.0126 27 1.021e+04 121.8 83.842 14.7391 0.0129 1.343 0 1.7122 0.7961 0.9162 "" "" 0 "" "" "" NOT_AVAILABLE 340.71322413260 2.14650180783 254.64534047616 -20.91533385105 100001 4050.49 3947.11 4234.00 "" "" "" "" "" "" 200111 3.56 3.25 3.75 3.067 2.364 3.771 250.13083174900 1.4081 -43.30121565770 0.9247
419 250.076944 -43.317551 1072.29 616.266 16.258 0.003 0.931 0.005 "" "" 1.298 0.004 1.7419 0.045617 -0.007700 0.044962 350.3 "Gaia DR2 5967636713109873024" 250.07637514064 0.0532 -43.31779001620 0.0427 1635721458409799680 5967636713109873024 204541626 2015.5 0.5337 0.0543 9.8267 1.632 0.104 -0.077 0.071 0.0673 -0.1362 -0.4961 -0.1206 -0.2091 -0.0122 -0.7682 -0.1566 0.3361 -0.2770 267 0 265 2 -2.2268 211.87 0.000 0 31 0 9.9822 1.4840 0.0098 0.089 30 12 0.10626 0 32 0 281 8588 3.791 2265.128 15.8537 0.0005 28 3530 17.11 206.306 16.4818 0.0053 30 7435 15.79 470.917 15.0838 0.0023 1.277 0 1.3980 0.6281 0.7699 "" "" 0 "" "" "" NOT_AVAILABLE 340.67455740931 2.16521132465 254.60594304427 -20.93744483406 100001 4569.52 4419.88 4842.00 2.5310 2.2639 2.7131 1.2770 1.1799 1.3601 200111 1.95 1.73 2.08 1.488 1.159 1.817 250.07636548300 1.6119 -43.31778968500 1.0946
420 250.069589 -43.279748 1120.69 277.412 16.266 0.002 2.147 0.012 "" "" 2.582 0.005 2.9311 0.083767 -0.013419 0.082685 350.8 "Gaia DR2 5967650044688052480" 250.06852642003 0.0483 -43.28006615219 0.0404 1635721458409799680 5967650044688052480 435112421 2015.5 0.5075 0.0559 9.0758 -4.568 0.090 -2.479 0.068 0.0849 -0.2212 -0.3239 -0.2163 -0.3591 -0.0423 -0.7373 -0.1567 0.4711 -0.2389 291 0 289 2 11.1793 641.29 0.262 11 31 0 8.8888 1.2822 0.0092 0.091 33 12 0.090667 0 35 0 305 1.966e+04 6.298 3121.482 14.9544 0.0003 32 3593 20.53 175.026 16.4627 0.0062 31 2.57e+04 34.82 737.973 13.7372 0.0015 1.490 0 2.7256 1.5083 1.2172 "" "" 0 "" "" "" NOT_AVAILABLE 340.69903431772 2.19449385755 254.59403083709 -20.90094951149 100001 4145.52 3744.77 4875.18 2.9037 2.8550 2.9571 1.4590 1.4386 1.4855 200111 4.16 3.01 5.10 4.600 3.503 5.697 250.06855343800 1.4033 -43.28005547960 1.0474
421 250.183754 -43.368453 369.455 1072.54 16.27 0.003 1.093 0.005 "" "" 1.353 0.004 3.1442 0.071258 0.071066 -0.005230 94.2 "Gaia DR2 5967637022347501952" 250.18471630467 0.0530 -43.36794083034 0.0448 1635721458409799680 5967637022347501952 370472574 2015.5 1.4937 0.0549 27.2231 -1.438 0.113 -0.549 0.074 -0.0926 -0.0457 -0.4430 0.0034 -0.2294 0.0433 -0.7645 -0.1247 0.3097 -0.3203 279 0 279 0 4.0859 380.38 0.128 1.4 31 0 8.1623 1.4994 0.0094 0.056 32 12 0.11478 0 34 0 293 8557 3.411 2508.485 15.8576 0.0004 31 3406 8.407 405.127 16.5208 0.0027 31 7583 13.91 545.238 15.0623 0.0020 1.284 0 1.4585 0.6632 0.7953 "" "" 0 "" "" "" NOT_AVAILABLE 340.68918134840 2.07296309691 254.69720214989 -20.97566041281 100001 4425.00 4396.91 4574.20 0.4520 0.3199 0.7520 0.2120 0.1509 0.3701 200111 0.76 0.71 0.77 0.201 0.185 0.217 250.18472482300 1.7525 -43.36793846740 1.1499
422 250.201976 -43.271137 249.546 200.223 16.271 0.005 1.552 0.009 "" "" 1.923 0.006 2.0598 0.124396 0.083611 0.092107 42.2 "Gaia DR2 5967637812621117824" 250.20178942121 0.0489 -43.27058836139 0.0389 1635721458409799680 5967637812621117824 183043495 2015.5 0.5030 0.0550 9.1537 -0.377 0.092 -1.754 0.064 0.1102 -0.1958 -0.3708 -0.2213 -0.2809 -0.0714 -0.7510 -0.1995 0.4253 -0.1979 308 0 305 3 4.7424 430.95 0.193 4.3 31 0 9.2369 1.3862 0.0084 0.100 35 12 0.091409 0 37 0 320 1.225e+04 5.242 2336.749 15.4682 0.0005 33 3490 12.66 275.599 16.4942 0.0039 34 1.321e+04 14.94 884.471 14.4595 0.0012 1.364 0 2.0347 1.0260 1.0087 "" "" 0 "" "" "" NOT_AVAILABLE 340.77044311682 2.12807381556 254.69532105159 -20.87753443549 100001 3754.50 3651.00 4365.95 2.1520 1.7186 2.5625 1.0510 0.8720 1.3110 200111 4.58 3.39 4.85 3.762 2.871 4.653 250.20179165100 1.4210 -43.27058081040 0.9976
423 250.094685 -43.361876 955.552 1013.59 16.271 0.003 1.306 0.005 "" "" 1.697 0.003 0.3736 0.005742 0.005688 0.000787 82.1 "Gaia DR2 5967636502635468672" 250.09478208010 0.0483 -43.36196589100 0.0382 1635721458409799680 5967636502635468672 834566502 2015.5 0.5057 0.0513 9.8616 0.162 0.095 -3.055 0.061 0.1643 -0.0460 -0.3480 -0.2778 -0.2466 -0.2254 -0.6988 -0.0954 0.3379 -0.1214 236 0 236 0 0.2334 235.38 0.000 0 31 0 12.3938 1.4255 0.0091 0.126 27 12 0.094241 0 32 0 239 1.056e+04 5.736 1839.982 15.6297 0.0006 27 3415 17.69 193.036 16.5179 0.0056 28 1.089e+04 24.12 451.384 14.6697 0.0024 1.355 0 1.8482 0.8882 0.9600 "" "" 0 "" "" "" NOT_AVAILABLE 340.65033226611 2.12590875281 254.62699054876 -20.97921093744 100001 3945.00 3842.00 4159.00 "" "" "" "" "" "" 200111 3.59 3.23 3.79 2.819 2.193 3.445 250.09478111800 1.4717 -43.36195273900 0.9482
424 250.135406 -43.402014 687.595 1373.38 16.271 0.003 0.926 0.004 "" "" 1.274 0.004 2.6054 0.053045 0.035897 -0.039054 137.4 "Gaia DR2 5967635441799052544" 250.13636547238 0.0492 -43.40179565591 0.0402 1635721458409799680 5967635441799052544 962398084 2015.5 0.4378 0.0511 8.5724 1.669 0.103 -0.062 0.067 0.0224 -0.0678 -0.4441 -0.0841 -0.2150 -0.0257 -0.7606 -0.1593 0.3258 -0.1994 281 0 278 3 1.0102 296.59 0.000 0 31 0 8.9557 1.5154 0.0096 0.075 32 12 0.10383 0 35 0 294 8174 4.956 1649.401 15.9073 0.0007 35 3501 9.922 352.911 16.4908 0.0031 32 7242 13.49 536.833 15.1123 0.0020 1.314 0 1.3785 0.5835 0.7950 "" "" 0 "" "" "" NOT_AVAILABLE 340.64051251751 2.07688314606 254.66520323739 -21.01424055024 100001 4575.03 4431.67 4958.00 "" "" "" "" "" "" 200111 2.31 1.96 2.46 2.100 1.564 2.637 250.13635558400 1.6001 -43.40179538920 1.0341
425 250.020246 -43.392715 1445.38 1290.02 16.276 0.003 1.236 0.005 "" "" 1.409 0.004 1.8142 0.057436 -0.048668 -0.030502 237.9 "Gaia DR2 5967641931474068096" 250.01998401493 0.0493 -43.39323497938 0.0398 1635721458409799680 5967641931474068096 244793556 2015.5 1.4352 0.0531 27.0327 -5.768 0.098 -10.216 0.066 -0.0907 -0.1640 -0.4452 -0.0300 -0.1059 0.0166 -0.7251 -0.1375 0.2712 -0.2961 268 0 264 4 0.0859 260.29 0.000 0 31 0 10.2041 1.4562 0.0096 0.045 30 12 0.10048 0 33 0 286 8909 4.183 2129.742 15.8138 0.0005 26 3385 15.49 218.492 16.5276 0.0050 31 8044 14.77 544.645 14.9983 0.0020 1.283 0 1.5293 0.7138 0.8156 "" "" 0 "" "" "" NOT_AVAILABLE 340.59083663719 2.14587510338 254.57424233213 -21.01804884530 100001 4408.50 4284.76 4557.59 0.9980 0.7994 1.1175 0.4913 0.4074 0.5470 200111 0.82 0.77 0.87 0.228 0.210 0.246 250.02001819100 1.5256 -43.39319099200 1.0243
426 250.061381 -43.325616 1174.7 688.562 16.276 0.003 1.066 0.005 "" "" 1.402 0.005 1.9529 0.041433 -0.019058 0.036790 332.6 "Gaia DR2 5967648322385548032" 250.06076148466 0.0686 -43.32595983256 0.0482 1635721458409799680 5967648322385548032 572061770 2015.5 0.6984 0.0533 13.0916 -4.619 0.115 -3.280 0.074 0.4790 -0.0448 -0.6510 -0.4716 -0.1970 -0.3912 -0.8134 -0.1963 0.3237 0.1368 266 0 263 3 0.8551 277.21 0.000 0 31 0 9.9292 1.4544 0.0104 0.146 30 11 0.12802 0 32 0 280 8683 4.072 2132.174 15.8417 0.0005 30 3407 15.96 213.467 16.5205 0.0051 30 8080 28.47 283.806 14.9934 0.0038 1.323 0 1.5271 0.6788 0.8483 "" "" 0 "" "" "" NOT_AVAILABLE 340.66090087959 2.16830016577 254.59517945922 -20.94717732445 100001 4376.67 4276.16 4528.80 "" "" "" "" "" "" 200111 1.70 1.58 1.78 0.952 0.793 1.110 250.06078882100 1.7833 -43.32594571200 1.1548
427 250.157257 -43.465722 543.81 1944.44 16.278 0.003 0.924 0.005 "" "" 1.256 0.004 5.2437 0.115843 0.050396 -0.104306 154.2 "Gaia DR2 5967634651515897088" 250.15639687346 6.8098 -43.46703803147 3.5760 1635721458409799680 5967634651515897088 470376147 2015.5 "" "" "" "" "" "" "" 0.9046 "" "" "" "" "" "" "" "" "" 96 0 96 0 0.9240 103.32 2.217 0.79 3 0 0.0210 "" "" 0.212 11 8 13.855 0 11 0 97 90.89 1.556 58.412 20.7921 0.0186 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.60123376469 2.02277854096 254.69074339425 -21.07669033097 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.15639687300 6.8098 -43.46703803150 3.5760
428 250.221717 -43.393296 119.647 1295.23 16.305 0.003 1.045 0.005 "" "" 1.419 0.007 0.9828 0.102427 0.097695 -0.030774 107.5 "Gaia DR2 5967636747456301056" 250.22140354192 1.1037 -43.39344798708 0.8549 1635721458409799680 5967636747456301056 1100427465 2015.5 1.1696 1.0101 1.1579 3.946 2.210 -7.224 1.292 0.4316 0.1941 -0.5654 -0.4277 -0.1665 -0.4559 -0.8085 -0.3017 0.2954 0.2793 227 0 227 0 6.9384 401.65 3.638 6.6 31 0 0.0273 1.1401 0.1626 0.135 26 11 2.1709 0 27 0 235 153.7 0.9818 156.528 20.2219 0.0069 18 39.74 5.585 7.116 21.3532 0.1526 25 245.3 7.992 30.690 18.7878 0.0354 1.855 0 2.5654 1.1313 1.4341 "" "" 0 "" "" "" NOT_AVAILABLE 340.68769908964 2.03609282730 254.72940423528 -20.99705311460 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.22138016200 34.2783 -43.39341688310 20.0409
429 250.107489 -43.335808 871.3 779.919 16.307 0.003 0.917 0.004 "" "" 1.263 0.004 0.3181 0.030740 0.014859 0.026910 28.9 "Gaia DR2 5967636640074485632" 250.10738810970 0.0533 -43.33584064047 0.0435 1635721458409799680 5967636640074485632 586535408 2015.5 0.5905 0.0635 9.3016 1.880 0.106 0.358 0.075 0.0946 -0.0985 -0.3086 -0.2246 -0.2986 -0.1373 -0.6201 -0.1069 0.3443 -0.2052 227 0 227 0 2.4690 277.42 0.128 1.1 31 0 7.5129 1.5017 0.0105 0.128 26 12 0.10234 0 33 0 237 8046 3.811 2111.457 15.9244 0.0005 31 3406 10.13 336.194 16.5207 0.0032 33 6891 21.47 320.945 15.1662 0.0034 1.280 0 1.3544 0.5962 0.7582 "" "" 0 "" "" "" NOT_AVAILABLE 340.67599097082 2.13635398352 254.63264731834 -20.95203265154 100001 4614.97 4503.15 5043.26 1.8253 1.3949 2.0811 0.9330 0.7676 1.0380 200111 1.66 1.39 1.74 1.120 0.864 1.377 250.10737697900 1.6387 -43.33584218030 1.1662
430 250.236592 -43.354535 21.77 947.785 16.31 0.003 1.217 0.013 "" "" 1.718 0.004 4.6038 0.110082 0.109712 0.009007 85.3 "Gaia DR2 5967637292909456384" 250.23784311512 0.0489 -43.35364690634 0.0395 1635721458409799680 5967637292909456384 1557941486 2015.5 0.4111 0.0504 8.1639 -0.853 0.099 -1.621 0.063 0.1480 -0.0455 -0.4504 -0.2090 -0.1570 -0.1850 -0.7320 -0.2102 0.3120 -0.0399 262 0 258 4 1.5381 288.47 0.126 1.4 31 0 9.4784 1.4072 0.0088 0.093 30 12 0.099697 0 33 0 274 9944 5.569 1785.670 15.6945 0.0006 32 3222 12.49 257.868 16.5812 0.0042 30 1.022e+04 13.89 735.474 14.7388 0.0015 1.351 0 1.8424 0.8868 0.9556 "" "" 0 "" "" "" NOT_AVAILABLE 340.72547800482 2.05345641322 254.73592627481 -20.95594547818 100001 3916.00 3854.50 4072.50 "" "" "" "" "" "" 200111 4.40 4.07 4.54 4.097 2.995 5.199 250.23784816600 1.5336 -43.35363992890 0.9841
431 250.149719 -43.323071 593.41 665.748 16.311 0.003 0.946 0.004 -3.52 0.004 1.3 0.004 2.6814 0.060666 0.045323 0.040326 48.3 "Gaia DR2 5967637984419780224" 250.14925795553 0.0508 -43.32240982092 0.0474 1635721458409799680 5967637984419780224 1449705435 2015.5 0.5039 0.0636 7.9259 4.477 0.100 1.447 0.079 0.0491 -0.0859 -0.3940 -0.1331 -0.4647 0.0556 -0.8049 -0.2691 0.5370 -0.2800 273 0 272 1 0.0290 267.00 0.000 0 31 0 9.0406 1.4683 0.0098 0.080 31 12 0.10347 0 34 0 287 8100 3.582 2261.260 15.9171 0.0005 32 3387 17.81 190.194 16.5268 0.0057 31 7106 13.86 512.703 15.1329 0.0021 1.295 0 1.3939 0.6097 0.7842 "" "" 0 "" "" "" NOT_AVAILABLE 340.70624753065 2.12243176150 254.66283336302 -20.93433391042 100001 4746.01 4504.22 5387.79 "" "" "" "" "" "" 200111 1.80 1.40 2.00 1.485 1.085 1.884 250.14923145800 1.5478 -43.32241604900 1.2178
432 250.188716 -43.425691 336.806 1585.61 16.32 0.004 0.955 0.005 "" "" 1.255 0.004 5.1065 0.097699 0.075193 -0.062379 129.7 "Gaia DR2 5967635201280817024" 250.19049191881 0.0513 -43.42508494401 0.0407 1635721458409799680 5967635201280817024 523886952 2015.5 0.5957 0.0583 10.2158 1.709 0.100 -0.027 0.067 0.0676 -0.1488 -0.3432 -0.1812 -0.2447 -0.0850 -0.7442 -0.1302 0.3972 -0.1707 279 0 278 1 -0.6258 257.99 0.000 0 31 0 8.7589 1.4929 0.0094 0.124 33 12 0.097878 0 35 0 290 7784 4.029 1931.679 15.9604 0.0006 31 3260 13.75 237.140 16.5683 0.0046 30 6700 14.14 473.742 15.1968 0.0023 1.280 0 1.3716 0.6079 0.7637 "" "" 0 "" "" "" NOT_AVAILABLE 340.64909494705 2.03199721662 254.71049038050 -21.03159939247 100001 4832.75 4521.80 5304.30 1.4800 1.2304 1.7066 0.7400 0.6134 0.8285 200111 1.42 1.18 1.63 0.996 0.786 1.206 250.19048178900 1.5531 -43.42508482690 1.0380
433 250.189048 -43.415809 334.62 1497.03 16.326 0.006 1.325 0.023 "" "" 1.579 0.007 0.1127 0.091177 0.074123 -0.053094 125.6 "Gaia DR2 5967635201280829184" 250.18900282049 0.0833 -43.41580084823 0.0647 1635721458409799680 5967635201280829184 775131781 2015.5 0.2567 0.0860 2.9844 -1.690 0.162 -2.311 0.105 0.2179 0.0198 -0.4154 -0.2930 -0.2190 -0.2664 -0.7098 -0.1424 0.3129 -0.0040 260 0 259 1 1.1333 279.70 0.000 0 31 0 3.1744 1.3559 0.0141 0.119 31 12 0.15523 0 34 0 275 3270 2.604 1255.939 16.9019 0.0009 31 830 10.8 76.832 18.0537 0.0141 28 3942 11.98 328.933 15.7726 0.0033 1.459 0 2.2811 1.1518 1.1294 "" "" 0 "" "" "" NOT_AVAILABLE 340.65534300814 2.03895244648 254.70790727033 -21.02256884308 100001 3675.62 3483.50 4015.16 2.5092 2.2430 2.7175 1.2412 1.1130 1.3638 "" "" "" "" "" "" "" 250.18901283900 2.5143 -43.41579090010 1.6217
434 250.038882 -43.277296 1322.75 255.435 16.332 0.004 0.834 0.013 "" "" 1.556 0.017 3.8649 0.092151 -0.035900 0.084870 337.1 "Gaia DR2 5967648739018013952" 250.03764880242 0.0495 -43.27787161688 0.0407 1635721458409799680 5967648739018013952 477006184 2015.5 0.5709 0.0558 10.2286 1.907 0.094 0.073 0.069 0.0758 -0.2200 -0.3329 -0.2014 -0.3330 -0.0432 -0.7194 -0.1331 0.4272 -0.2426 275 0 274 1 1.2665 298.74 0.105 0.89 31 0 8.6473 1.4746 0.0093 0.084 31 12 0.093683 0 34 0 290 8380 4.56 1837.654 15.8803 0.0006 30 3362 24.79 135.631 16.5349 0.0080 31 8220 118.9 69.132 14.9748 0.0157 1.382 0 1.5601 0.6546 0.9055 "" "" 0 "" "" "" NOT_AVAILABLE 340.68576266146 2.21277703762 254.56988169842 -20.90204364944 100001 4402.12 4219.32 4489.90 "" "" "" "" "" "" 200111 2.00 1.93 2.18 1.358 1.071 1.646 250.03763752200 1.4550 -43.27787193040 1.0645
435 250.206437 -43.46354 220.197 1924.88 16.334 0.006 2.137 0.012 "" "" 2.581 0.006 0.9713 0.133158 0.086967 -0.100836 139.2 "Gaia DR2 5967631765294003968" 250.20677883478 0.3481 -43.46352584858 0.2605 1635721458409799680 5967631765294003968 217657689 2015.5 0.2589 0.3583 0.7224 -4.503 0.787 -4.885 0.413 0.2350 0.1788 -0.2110 -0.2541 -0.2297 -0.3720 -0.7463 0.0596 0.3583 0.2099 239 0 239 0 1.9816 278.79 0.372 0.31 31 0 0.1995 1.4059 0.0626 0.171 27 11 0.71265 0 29 0 255 390.9 1.101 355.014 19.2082 0.0031 24 101 9.378 10.774 20.3402 0.1008 24 534.3 11.61 46.018 17.9424 0.0236 1.625 0 2.3978 1.1319 1.2658 "" "" 0 "" "" "" NOT_AVAILABLE 340.62808696402 1.99769351362 254.72897532654 -21.06793012649 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.20680554700 12.1957 -43.46350481590 6.4002
436 250.000082 -43.346272 1578.06 873.72 16.335 0.003 2.049 0.01 -4.661 0.011 2.459 0.003 2.7515 0.066081 -0.063975 0.016550 284.5 "Gaia DR2 5967648051823198848" 249.99898719886 1.2049 -43.34616926782 0.8221 1635721458409799680 5967648051823198848 859437977 2015.5 -1.7049 1.1739 -1.4523 -9.935 2.408 -6.033 1.217 0.3520 0.1111 -0.2562 -0.4062 -0.0353 -0.4398 -0.7214 -0.0849 0.2864 0.1558 159 0 157 2 5.8081 276.43 3.185 10 31 0 0.0328 1.1344 0.1991 0.243 18 10 2.2004 0 20 0 166 169.1 1.449 116.680 20.1181 0.0093 0 "" "" "" "" "" 0 "" "" "" "" "" "" 2 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 340.61594286116 2.18852168464 254.55072489529 -20.97370828855 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 249.99904601900 37.3435 -43.34614329380 18.8889
499 250.185508 -43.419265 357.91 1528.01 16.576 0.005 0.995 0.01 "" "" 1.312 0.009 2.5210 0.091398 0.072126 -0.056136 127.9 "Gaia DR2 5967635201268045312" 250.18625873783 0.0509 -43.41884619183 0.0402 1635721458409799680 5967635201268045312 1109414333 2015.5 0.7997 0.0575 13.9155 -1.532 0.099 -2.848 0.066 0.1211 -0.1469 -0.3211 -0.2201 -0.2945 -0.1017 -0.7491 -0.1322 0.4194 -0.1418 277 0 277 0 0.8354 291.26 0.000 0 31 0 8.8803 1.4868 0.0094 0.133 32 12 0.096666 0 34 1 294 7990 4.826 1655.700 15.9320 0.0007 30 3212 21.14 151.901 16.5845 0.0071 28 7258 26.05 278.662 15.1099 0.0039 1.310 0 1.4746 0.6526 0.8220 "" "" 0 "" "" "" NOT_AVAILABLE 340.65173861298 2.03843111753 254.70626553249 -21.02587014855 100001 4339.03 4294.48 4423.46 1.5863 1.3689 1.8050 0.7920 0.6810 0.9168 200111 1.46 1.40 1.49 0.680 0.574 0.785 250.18626781900 1.5396 -43.41883392880 1.0313
439 250.225528 -43.402404 94.57 1376.87 16.344 0.004 0.968 0.005 "" "" 1.292 0.005 4.4187 0.107981 0.099985 -0.040778 112.2 "Gaia DR2 5967633788216014080" 250.22457803555 0.0741 -43.40344833685 0.0655 1635721458409799680 5967633788216014080 1450386143 2015.5 0.5565 0.0933 5.9629 -5.100 0.144 -3.431 0.106 0.0580 -0.0698 -0.2646 -0.2073 -0.4555 -0.0925 -0.7551 -0.1437 0.5084 -0.2053 262 0 260 2 -0.7505 237.79 0.000 0 31 0 4.0296 1.4616 0.0138 0.092 30 12 0.13568 0 33 0 275 4040 2.69 1502.294 16.6723 0.0007 30 1329 13.4 99.185 17.5428 0.0109 29 4081 11.1 367.523 15.7351 0.0030 1.339 0 1.8077 0.8705 0.9372 "" "" 0 "" "" "" NOT_AVAILABLE 340.68172149302 2.02774773894 254.73339345463 -21.00661645561 100001 3948.50 3900.00 4360.11 "" "" "" "" "" "" "" "" "" "" "" "" "" 250.22460825700 2.2273 -43.40343356600 1.6435
440 250.237864 -43.354753 13.399 949.74 16.346 0.002 1.052 0.007 "" "" 1.382 0.003 3.1582 0.109733 0.109507 0.007045 86.3 "Gaia DR2 5967636919267789952" 250.23756486406 0.0744 -43.35560933129 0.0630 1635721458409799680 5967636919267789952 1189747071 2015.5 0.3118 0.0821 3.7983 -1.780 0.157 -1.051 0.103 -0.0018 -0.0715 -0.4028 -0.0826 -0.1941 -0.0493 -0.7373 -0.1911 0.3376 -0.1647 266 0 265 1 28.1053 1569.52 0.512 46 31 0 3.3698 1.2021 0.0142 0.067 30 12 0.14885 0 32 0 284 2.926e+04 12.94 2260.524 14.5228 0.0005 32 2448 18.35 133.396 16.8795 0.0081 32 4.614e+04 117.8 391.723 13.1018 0.0028 1.661 0 3.7777 2.3567 1.4210 "" "" 0 "" "" "" NOT_AVAILABLE 340.72387120749 2.05231030633 254.73601453528 -20.95791658251 100001 3612.63 3306.00 3899.28 2.7873 2.7379 2.8335 1.4180 1.3893 1.4456 "" "" "" "" "" "" "" 250.23757540300 2.4286 -43.35560480620 1.5992
441 250.134939 -43.450679 690.667 1809.6 16.351 0.003 0.942 0.005 "" "" 1.274 0.004 3.3495 0.093739 0.034153 -0.087296 158.6 "Gaia DR2 5967634926402917504" 250.13400302022 0.1295 -43.45003894060 0.1029 1635721458409799680 5967634926402917504 1221266102 2015.5 0.3904 0.1504 2.5952 -2.114 0.288 -1.190 0.173 0.0859 -0.0416 -0.1750 -0.2112 -0.2112 -0.2743 -0.6474 -0.1578 0.3593 0.1150 219 0 218 1 2.9005 277.85 0.391 2.1 31 0 1.1364 1.4167 0.0278 0.099 25 12 0.26065 0 28 0 234 1649 1.821 905.541 17.6452 0.0012 22 505.6 6.755 74.843 18.5920 0.0145 20 1759 15.87 110.842 16.6486 0.0098 1.373 0 1.9433 0.9468 0.9965 "" "" 0 "" "" "" NOT_AVAILABLE 340.60320735728 2.04621582914 254.67086982550 -21.06222373821 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 250.13401556000 4.4615 -43.45003381730 2.6820
